siren,url_pappers,site_web,adress,lat,lon
941347577.0,https://www.pappers.fr/recherche?q=941347577,Non renseigné,14 RUE GAMBETTA 24000 PERIGUEUX,45.1879268,0.7102845
941558454.0,https://www.pappers.fr/recherche?q=941558454,Non renseigné,6 RUE LE BRET 24100 BERGERAC,44.8543839,0.4928436
941978199.0,https://www.pappers.fr/recherche?q=941978199,Non renseigné,ROUFFIGNAC-SAINT-CERNIN-DE-REILHAC,45.0473838,0.9788088
942024753.0,https://www.pappers.fr/recherche?q=942024753,Non renseigné,LIMEUIL,44.8831814,0.889478
942175639.0,https://www.pappers.fr/recherche?q=942175639,Non renseigné,MONBAZILLAC,44.795,0.4925
942335258.0,https://www.pappers.fr/recherche?q=942335258,Non renseigné,23 PLACE DE LA MADELEINE 24100 BERGERAC,44.8469383,0.4821099
943122671.0,https://www.pappers.fr/recherche?q=943122671,Non renseigné,6 RUE DE LANMARY 24000 PERIGUEUX,45.2596427,0.8261907
943172395.0,https://www.pappers.fr/recherche?q=943172395,Non renseigné,1049 RUE DU MARAIS 24130 LA FORCE,44.8619339,0.3776218
943422899.0,https://www.pappers.fr/recherche?q=943422899,Non renseigné,243 ROUTE DU CHARDONNAY 24130 GINESTET,44.8998365,0.4342013
943575480.0,https://www.pappers.fr/recherche?q=943575480,Non renseigné,"45, B AVENUE GUY DE LARIGAUDIE 24600 RIBERAC",45.236468,0.345468
944182906.0,https://www.pappers.fr/recherche?q=944182906,Non renseigné,5 PLACE GAMBETTA 24100 BERGERAC,44.854625,0.4824356
944425438.0,https://www.pappers.fr/recherche?q=944425438,Non renseigné,10 PLACE GAMBETTA 24700 MONTPON-MENESTEROL,45.0093859,0.16278
944480094.0,https://www.pappers.fr/recherche?q=944480094,Non renseigné,CENTRE COMMERCIAL ELECLERC  AVENUE DE MADRAZES 24200 SARLAT-LA-CANEDA,44.878774,1.22353
944492933.0,https://www.pappers.fr/recherche?q=944492933,Non renseigné,167 AVENUE MARECHAL JUIN 24000 PERIGUEUX,45.1865823,0.7066945
944589209.0,https://www.pappers.fr/recherche?q=944589209,https://salon-de-coiffure-nouvo-regard-sarlat-17.webself.net/,12 RUE PIERRE ROSSIGNOL 24200 SARLAT-LA-CANEDA,44.88342,1.216656
945153708.0,https://www.pappers.fr/recherche?q=945153708,https://planity.com/,PERIGUEUX,45.1840214,0.7160392
949268403.0,https://www.pappers.fr/recherche?q=949268403,Non renseigné,32 RUE MARGUERITE DURAS 24240 SIGOULES-ET-FLAUGEAC,44.7513914,0.3948314
949632111.0,https://www.pappers.fr/recherche?q=949632111,https://aj-coiffadom.fr/,LEGUILLAC-DE-L'AUCHE,45.1848437,0.5562624
950741215.0,https://www.pappers.fr/recherche?q=950741215,Non renseigné,LES COTEAUX PERIGOURDINS,45.092016,1.3710586
950763169.0,https://www.pappers.fr/recherche?q=950763169,https://creationcoiffure.fr/,5 RUE DU VIEUX PONT 24310 BOURDEILLES,45.3231325,0.5853673
951553890.0,https://www.pappers.fr/recherche?q=951553890,Non renseigné,13 BOULEVARD NATIONAL 24500 EYMET,44.6683153,0.399115
951573757.0,https://www.pappers.fr/recherche?q=951573757,Non renseigné,5 RUE DU DOCTEUR CLAMENT 24130 LA FORCE,44.8675089,0.3765847
951591510.0,https://www.pappers.fr/recherche?q=951591510,Non renseigné,18 RUE JULES SARLANDIE 24800 THIVIERS,45.4145996,0.9198356
951660901.0,https://www.pappers.fr/recherche?q=951660901,Non renseigné,LA DOUZE,45.0614511,0.8629891
953225695.0,https://www.pappers.fr/recherche?q=953225695,Non renseigné,9 RUE DU MOURIER 24100 BERGERAC,44.8525807,0.4840873
953345741.0,https://www.pappers.fr/recherche?q=953345741,https://abcoiffure-trelissac.fr/,41 AVENUE MICHEL GRANDOU 24750 TRELISSAC,45.190212,0.734748
953622529.0,https://www.pappers.fr/recherche?q=953622529,Non renseigné,4 RUE TAILLEFER 24000 PERIGUEUX,45.1834732,0.7201053
953939238.0,https://www.pappers.fr/recherche?q=953939238,Non renseigné,375 RTE DES BOIS 24330 BASSILLAC ET AUBEROCHE,45.186889,0.809917
953939238.0,https://www.pappers.fr/recherche?q=953939238,Non renseigné,36 RUE DES FRERES RIBETTE PAUL ET ANDRE 24330 BASSILLAC ET AUBEROCHE,45.190862,0.814257
953987492.0,https://www.pappers.fr/recherche?q=953987492,Non renseigné,2 RUE TAILLEFER 24000 PERIGUEUX,45.1834732,0.7201053
954066106.0,https://www.pappers.fr/recherche?q=954066106,Non renseigné,24400 182 IMPASSE DE LAGUT 24400 LES LECHES,44.987732,0.382282
977794759.0,https://www.pappers.fr/recherche?q=977794759,Non renseigné,CLAIRVIVRE 24160 SALAGNAC,45.3210375,1.2261091
977840446.0,https://www.pappers.fr/recherche?q=977840446,Non renseigné,LA CHAPELLE-FAUCHER,45.3715758,0.7512002
977935345.0,https://www.pappers.fr/recherche?q=977935345,Non renseigné,ALL DE LA COUTURE 24380 SANILHAC,45.1396051,0.7055886
978020402.0,https://www.pappers.fr/recherche?q=978020402,Non renseigné,24 COURS SAINT GEORGES 24000 PERIGUEUX,45.1789336,0.7264839
978626505.0,https://www.pappers.fr/recherche?q=978626505,Non renseigné,24700 MONTPON MENESTEROL 14 RUE THIERS 24700 MONTPON-MENESTEROL,45.009689,0.162539
978697753.0,https://www.pappers.fr/recherche?q=978697753,Non renseigné,DERRIERE LA GRANGE 288 ROUTE DU 14 JUILLET 24600 BOURG-DU-BOST,45.269152,0.255297
978899276.0,https://www.pappers.fr/recherche?q=978899276,Non renseigné,4 IMP DENIS DIDEROT 24330 BOULAZAC ISLE MANOIRE,45.1830062,0.766696
978899276.0,https://www.pappers.fr/recherche?q=978899276,Non renseigné,ROUTE DE BORDEAUX 24430 MARSAC-SUR-L'ISLE,45.1837468,0.6447964
979764511.0,https://www.pappers.fr/recherche?q=979764511,Non renseigné,18 RUE DE LA LIBERATION 24360 PIEGUT-PLUVIERS,45.6224981,0.6902242
980070304.0,https://www.pappers.fr/recherche?q=980070304,Non renseigné,2 AVENUE PASTEUR 24160 EXCIDEUIL,45.3371497,1.0510921
980769061.0,https://www.pappers.fr/recherche?q=980769061,Non renseigné,8 ROUTE DE MONTAIGNE 24230 LAMOTHE-MONTRAVEL,44.8546906,0.0205698
980924567.0,https://www.pappers.fr/recherche?q=980924567,Non renseigné,12 IMPASSE DE PRAPELOU 24190 SAINT-VINCENT-DE-CONNEZAC,45.1766966,0.4050556
980985295.0,https://www.pappers.fr/recherche?q=980985295,Non renseigné,14 RUE DE L'EGLISE 24610 SAINT-MEARD-DE-GURCON,44.9087108,0.1808571
981003536.0,https://www.pappers.fr/recherche?q=981003536,Non renseigné,2 AVENUE DE SARLAT 24590 SALIGNAC-EYVIGUES,44.974136,1.322112
981408198.0,https://www.pappers.fr/recherche?q=981408198,Non renseigné,6 RUE EMILE FAURE 24200 SARLAT-LA-CANEDA,44.886814,1.216175
981777014.0,https://www.pappers.fr/recherche?q=981777014,Non renseigné,165 RUE DU BOURLHIOU BAS 24390 CHERVEIX-CUBAS,45.294784,1.098377
982049132.0,https://www.pappers.fr/recherche?q=982049132,Non renseigné,34 PLACE GAMBETTA 24100 BERGERAC,44.855039,0.482431
982161457.0,https://www.pappers.fr/recherche?q=982161457,https://le-salon-de-chloe.fr/,11 RUE DOCT. PIERRE MILLET 24470 SAINT-PARDOUX-LA-RIVIERE,45.493585,0.745643
982685695.0,https://www.pappers.fr/recherche?q=982685695,Non renseigné,142 RUE DE LA CHASSENIE BASSE 24390 CHERVEIX-CUBAS,45.297787,1.111477
983413634.0,https://www.pappers.fr/recherche?q=983413634,Non renseigné,16 RUE PRESIDENT WILSON 24000 PERIGUEUX,45.184143,0.716436
983535527.0,https://www.pappers.fr/recherche?q=983535527,Non renseigné,GALERIE MARCHANDE DU CENTRE COMM  ZC LA CAVAILLE NORD 24100 BERGERAC,44.834002,0.456087
983641358.0,https://www.pappers.fr/recherche?q=983641358,Non renseigné,178 IMPASSE DE FONT-JANESQUES 24560 BOUNIAGUES,44.752971,0.535916
985198225.0,https://www.pappers.fr/recherche?q=985198225,Non renseigné,102 CHEMIN DES PARCS 24300 LUSSAS-ET-NONTRONNEAU,45.506414,0.580712
985210137.0,https://www.pappers.fr/recherche?q=985210137,Non renseigné,CENTRE COMMERCIAL A  AVENUE LOUIS SUDER 24430 MARSAC-SUR-L'ISLE,45.194177,0.660902
985327519.0,https://www.pappers.fr/recherche?q=985327519,Non renseigné,VILLEFRANCHE-DU-PERIGORD,44.627268,1.110323
988541462.0,https://www.pappers.fr/recherche?q=988541462,Non renseigné,6 RUE DE LANMARY 24000 PERIGUEUX,45.18491,0.722489
988878724.0,https://www.pappers.fr/recherche?q=988878724,Non renseigné,16 BOULEVARD DU MARECHAL DE LATTRE DE TASSIGNY 24110 SAINT-ASTIER,45.145325,0.523578
988993994.0,https://www.pappers.fr/recherche?q=988993994,Non renseigné,ZA DU ROUDIER 2 AVENUE GABRIELLE CHANEL 24110 SAINT-ASTIER,45.139694,0.541544
989351242.0,https://www.pappers.fr/recherche?q=989351242,Non renseigné,190 AVENUE MICHEL GRANDOU 24750 TRELISSAC,45.18922,0.750761
989351242.0,https://www.pappers.fr/recherche?q=989351242,Non renseigné,3 PLACE NICOLAS FEYTE 24420 SORGES ET LIGUEUX EN PERIGORD,45.306722,0.872409
989404736.0,https://www.pappers.fr/recherche?q=989404736,Non renseigné,2 RUE JULES GUESDE 24110 SAINT-ASTIER,45.146186,0.528564
989763453.0,https://www.pappers.fr/recherche?q=989763453,Non renseigné,3 ROUTE DU ROYER 24460 CHATEAU-L'EVEQUE,45.242332,0.687639
989859913.0,https://www.pappers.fr/recherche?q=989859913,Non renseigné,GALERIE MARCHANDE CARREFOUR 71 ROUTE DE L'ABBE BREUIL 24200 SARLAT-LA-CANEDA,44.901533,1.211243
990031650.0,https://www.pappers.fr/recherche?q=990031650,Non renseigné,RAZAC-SUR-L'ISLE,45.161992,0.617958
991559717.0,https://www.pappers.fr/recherche?q=991559717,Non renseigné,109 ROUTE D'ANGOULEME 24300 JAVERLHAC-ET-LA-CHAPELLE-SAINT-ROBERT,45.569903,0.559325
992055954.0,https://www.pappers.fr/recherche?q=992055954,Non renseigné,BERGERAC,44.85304,0.482291
992070805.0,https://www.pappers.fr/recherche?q=992070805,Non renseigné,SAINT-PRIEST-LES-FOUGERES,45.548004,1.0261
992147231.0,https://www.pappers.fr/recherche?q=992147231,Non renseigné,LOGEMENT 2 170 RUE DE L'EGLISE 24560 COLOMBIER,44.774681,0.5269
993341882.0,https://www.pappers.fr/recherche?q=993341882,Non renseigné,PROISSANS,44.924127,1.244831
307967836.0,https://www.pappers.fr/recherche?q=307967836,Non renseigné,5 RUE DENFERT ROCHEREAU 24000 PERIGUEUX,45.183773,0.722162
311889877.0,https://www.pappers.fr/recherche?q=311889877,Non renseigné,ROUTE D'ANGOULEME 24000 PERIGUEUX,45.200341,0.686195
311889877.0,https://www.pappers.fr/recherche?q=311889877,Non renseigné,LA COUTURE 24380 SANILHAC,45.13896,0.705487
311889877.0,https://www.pappers.fr/recherche?q=311889877,Non renseigné,58 AVENUE DES REYNATS 24650 CHANCELADE,45.201064,0.669898
320374275.0,https://www.pappers.fr/recherche?q=320374275,Non renseigné,LE MAINE 1303 ROUTE DE SIGOULES 24680 GARDONNE,44.823179,0.358369
320684194.0,https://www.pappers.fr/recherche?q=320684194,https://beaute-entre-nous.com/,LE COUDEAU 24150 LALINDE,44.844718,0.739147
325489144.0,https://www.pappers.fr/recherche?q=325489144,https://institut-bergerac.guinot.com/,6 PLACE DU DOCTEUR CAYLA 24100 BERGERAC,44.850502,0.48339
332606144.0,https://www.pappers.fr/recherche?q=332606144,https://douce-evasion.fr/,14 RUE DU MARECHAL FOCH 24700 MONTPON-MENESTEROL,45.008661,0.163411
334444536.0,https://www.pappers.fr/recherche?q=334444536,Non renseigné,32 RUE LIMOGEANNE 24000 PERIGUEUX,45.18571,0.722125
335021473.0,https://www.pappers.fr/recherche?q=335021473,https://institut-annemasse.guinot.com/,26 RUE EMILE FAURE 24200 SARLAT-LA-CANEDA,44.886097,1.216367
351301056.0,https://www.pappers.fr/recherche?q=351301056,https://institutmahler24.fr/,8 PLACE SAINT SILAIN 24000 PERIGUEUX,45.184793,0.720269
353817281.0,https://www.pappers.fr/recherche?q=353817281,Non renseigné,LIEUDIT BARRIERE 24250 GROLEJAC,44.816101,1.297352
379963416.0,https://www.pappers.fr/recherche?q=379963416,Non renseigné,8 RUE RICHELIEU 24110 SAINT-ASTIER,45.145478,0.524138
383342052.0,https://www.pappers.fr/recherche?q=383342052,Non renseigné,APT 10 30 RUE BOURBARRAUD 24100 BERGERAC,44.852908,0.4835
393665856.0,https://www.pappers.fr/recherche?q=393665856,Non renseigné,16 RUE JEAN JAURES 24800 THIVIERS,45.413997,0.921086
397708454.0,https://www.pappers.fr/recherche?q=397708454,Non renseigné,18 RUE DE STRASBOURG 24000 PERIGUEUX,45.183037,0.715342
403386626.0,https://www.pappers.fr/recherche?q=403386626,https://estheticienne-vergt.fr/,14 GRAND RUE 24380 VERGT,45.027324,0.717841
404110769.0,https://www.pappers.fr/recherche?q=404110769,Non renseigné,6 PLACE ANDRE MAUROIS 24000 PERIGUEUX,45.185077,0.718652
404568750.0,https://www.pappers.fr/recherche?q=404568750,Non renseigné,4 CHEMIN DU BOUT DU MONDE 24750 TRELISSAC,45.219866,0.786619
411645922.0,https://www.pappers.fr/recherche?q=411645922,https://ducourneaubarrerestephanie.site-solocal.com/,21 RUE DE VERDUN 24300 NONTRON,45.530498,0.66364
414356154.0,https://www.pappers.fr/recherche?q=414356154,https://estheformes.fr/,79 AV DU MAL JUIN 24000 PERIGUEUX,45.185124,0.711592
418446399.0,https://www.pappers.fr/recherche?q=418446399,Non renseigné,NEUVIC,45.091063,0.475448
419339916.0,https://www.pappers.fr/recherche?q=419339916,https://institut-beaute-dordogne.fr/,9 PLACE YVES MASSY 24360 PIEGUT-PLUVIERS,45.623221,0.689317
421123977.0,https://www.pappers.fr/recherche?q=421123977,https://instituteglantine.site-solocal.com/,RUE PAULINE DE BEAUMONT 24290 MONTIGNAC-LASCAUX,45.066179,1.161167
422303958.0,https://www.pappers.fr/recherche?q=422303958,Non renseigné,MONTPON-MENESTEROL,45.013803,0.150607
432250777.0,https://www.pappers.fr/recherche?q=432250777,Non renseigné,8 CHE DE PUYLORIOL 24330 BASSILLAC ET AUBEROCHE,45.171664,0.800657
432353183.0,https://www.pappers.fr/recherche?q=432353183,Non renseigné,14 RUE JEAN JAURES 24160 EXCIDEUIL,45.336913,1.049863
433773066.0,https://www.pappers.fr/recherche?q=433773066,Non renseigné,20 RUE JEAN MOULIN 24600 RIBERAC,45.245755,0.340951
438750523.0,https://www.pappers.fr/recherche?q=438750523,Non renseigné,49 RUE GAMBETTA 24000 PERIGUEUX,45.187185,0.71321
439439373.0,https://www.pappers.fr/recherche?q=439439373,Non renseigné,31 GRAND RUE 24100 BERGERAC,44.852374,0.482982
439577008.0,https://www.pappers.fr/recherche?q=439577008,Non renseigné,GRAND RUE 24560 ISSIGEAC,44.729866,0.606413
439864034.0,https://www.pappers.fr/recherche?q=439864034,Non renseigné,SARLAT-LA-CANEDA,44.90572,1.20182
440477255.0,https://www.pappers.fr/recherche?q=440477255,Non renseigné,GALERIE MARCHANDE  PL DU FOIRAIL 24240 SIGOULES-ET-FLAUGEAC,44.758203,0.410056
441907318.0,https://www.pappers.fr/recherche?q=441907318,Non renseigné,JAURES 559 JAURES 24100 BERGERAC,44.885615,0.490138
444755169.0,https://www.pappers.fr/recherche?q=444755169,Non renseigné,4 RUE DU DOCTEUR LOMBARD 24120 TERRASSON-LAVILLEDIEU,45.130618,1.303663
445138696.0,https://www.pappers.fr/recherche?q=445138696,Non renseigné,BARNEUIL 24310 BRANTOME EN PERIGORD,45.359145,0.573767
445328834.0,https://www.pappers.fr/recherche?q=445328834,https://sylvie-institut.com/,14 RUE DES MARTYRS 24150 LALINDE,44.835989,0.738941
447671942.0,https://www.pappers.fr/recherche?q=447671942,Non renseigné,FOIRAIL NORD 24540 MONPAZIER,44.682198,0.89411
448493205.0,https://www.pappers.fr/recherche?q=448493205,Non renseigné,59 AVENUE VICTOR HUGO 24120 TERRASSON-LAVILLEDIEU,45.130127,1.297447
448701656.0,https://www.pappers.fr/recherche?q=448701656,Non renseigné,12 PLACE ANDRE MAUROIS 24000 PERIGUEUX,45.185283,0.718213
449893171.0,https://www.pappers.fr/recherche?q=449893171,https://essencesdesoi.com/,3 AVENUE DE LA REPUBLIQUE 24680 GARDONNE,44.836438,0.3327
451069256.0,https://www.pappers.fr/recherche?q=451069256,Non renseigné,1332 ROUTE DU MARECHAL FERRANT 24420 COULAURES,45.27636,0.975498
452274343.0,https://www.pappers.fr/recherche?q=452274343,https://magalie-maquillage-permanent.com/,LE BOUT DU MONDE  RUE FLANDRES DUNKERQUE 24170 PAYS DE BELVES,44.772984,1.005839
452869886.0,https://www.pappers.fr/recherche?q=452869886,https://institut-lebugue.guinot.com/,INTERMARCHE  LOCAL 3 ZONE COMMERCIALE 24260 LE BUGUE,44.904987,0.925339
453388571.0,https://www.pappers.fr/recherche?q=453388571,Non renseigné,3 RUE DE LA POUTAQUE 24190 NEUVIC,45.098313,0.467447
453529398.0,https://www.pappers.fr/recherche?q=453529398,Non renseigné,6 RUE DE BELZUNCE 24100 BERGERAC,44.854755,0.483244
477755128.0,https://www.pappers.fr/recherche?q=477755128,Non renseigné,LE FARGANAUD 24400 SAINT-LAURENT-DES-HOMMES,45.04088,0.260052
479318164.0,https://www.pappers.fr/recherche?q=479318164,https://institut-carole-beaute-dordogne.com/,10 RUE EMILE BAZILLOU 24400 MUSSIDAN,45.03622,0.366334
481032654.0,https://www.pappers.fr/recherche?q=481032654,Non renseigné,"288, B ROUTE D'ANGOULEME 24000 PERIGUEUX",45.200037,0.682207
481953719.0,https://www.pappers.fr/recherche?q=481953719,Non renseigné,BOUNIAGUES,44.757955,0.531318
482557592.0,https://www.pappers.fr/recherche?q=482557592,Non renseigné,LES CHAMBRILS 24200 PROISSANS,44.939862,1.235481
483027751.0,https://www.pappers.fr/recherche?q=483027751,https://soins-beauteaunaturel.com/,PECHIVARD 24560 BOISSE,44.724301,0.647092
483468039.0,https://www.pappers.fr/recherche?q=483468039,Non renseigné,12 PLACE ANDRE MAUROIS 24000 PERIGUEUX,45.185283,0.718213
483930780.0,https://www.pappers.fr/recherche?q=483930780,Non renseigné,106 RUE DU 26 MARS 1944 24600 RIBERAC,45.254253,0.340875
484316955.0,https://www.pappers.fr/recherche?q=484316955,Non renseigné,BOUNIAGUES,44.757955,0.531318
485074405.0,https://www.pappers.fr/recherche?q=485074405,Non renseigné,1 PL DE LA HALLE 24400 MUSSIDAN,45.037445,0.368922
487560187.0,https://www.pappers.fr/recherche?q=487560187,https://bonheur-de-soie.com/,9 RUE LARGINIERE 24340 LA ROCHEBEAUCOURT-ET-ARGENTINE,45.483929,0.379023
487646945.0,https://www.pappers.fr/recherche?q=487646945,Non renseigné,LES MARCHAIX 24410 LA JEMAYE-PONTEYRAUD,45.185248,0.266549
487646960.0,https://www.pappers.fr/recherche?q=487646960,Non renseigné,PERIGUEUX,45.193072,0.711299
487773244.0,https://www.pappers.fr/recherche?q=487773244,https://le-grain-de-beaute.fr/,10 RUE DE BELZUNCE 24100 BERGERAC,44.854726,0.483382
489135319.0,https://www.pappers.fr/recherche?q=489135319,Non renseigné,HAM LE MAS DE BUSSAC 24310 BIRAS,45.251285,0.627495
489339598.0,https://www.pappers.fr/recherche?q=489339598,Non renseigné,2 RUE DES PASSADES 24120 TERRASSON-LAVILLEDIEU,45.1271,1.304316
489624726.0,https://www.pappers.fr/recherche?q=489624726,Non renseigné,11 AVENUE ANDRE MALRAUX 24700 MONTPON-MENESTEROL,45.016046,0.163056
490572526.0,https://www.pappers.fr/recherche?q=490572526,https://institutbeaute-umabel.fr/,4 AVENUE JEAN JAURES 24120 TERRASSON-LAVILLEDIEU,45.129995,1.302291
490635869.0,https://www.pappers.fr/recherche?q=490635869,https://lafee-beaute.fr/,7 CHEMIN DU BARRAGE OUEST 24100 BERGERAC,44.84872,0.452972
491959599.0,https://www.pappers.fr/recherche?q=491959599,Non renseigné,13 RUE DE JUILLET 24290 MONTIGNAC-LASCAUX,45.066526,1.161771
493548267.0,https://www.pappers.fr/recherche?q=493548267,Non renseigné,42 AVENUE CHARLES DE GAULLE 24120 TERRASSON-LAVILLEDIEU,45.128086,1.306064
493783948.0,https://www.pappers.fr/recherche?q=493783948,Non renseigné,FONLADIER SUD 24300 NONTRON,45.538527,0.664847
494088073.0,https://www.pappers.fr/recherche?q=494088073,https://boudoir-ecochic.com/,BERGERAC,44.85304,0.482291
495154023.0,https://www.pappers.fr/recherche?q=495154023,Non renseigné,PASSAGE BOBINSKY 5 RUE DU MOURIER 24100 BERGERAC,44.852707,0.48369
495259418.0,https://www.pappers.fr/recherche?q=495259418,Non renseigné,32 ROUTE DE PERIGUEUX 24100 LEMBRAS,44.883803,0.529818
495264954.0,https://www.pappers.fr/recherche?q=495264954,Non renseigné,18 COURS TOURNY 24000 PERIGUEUX,45.186215,0.722698
497686428.0,https://www.pappers.fr/recherche?q=497686428,Non renseigné,LAROQUE BASSE 24550 MAZEYROLLES,44.700497,1.010544
497848440.0,https://www.pappers.fr/recherche?q=497848440,Non renseigné,LES FROMENTAUX 14 RUE VICTOR HUGO 24700 MOULIN-NEUF,45.014413,0.035735
498701879.0,https://www.pappers.fr/recherche?q=498701879,Non renseigné,BLIS ET BORN 242 CHE DES GOLFERIES 24330 BASSILLAC ET AUBEROCHE,45.162419,0.883935
499041960.0,https://www.pappers.fr/recherche?q=499041960,Non renseigné,13 BOULEVARD NATIONAL 24500 EYMET,44.6683153,0.399115
499841211.0,https://www.pappers.fr/recherche?q=499841211,Non renseigné,29 RUE DU DOCTEUR CLAMENT 24130 LA FORCE,44.8674615,0.375378
500565718.0,https://www.pappers.fr/recherche?q=500565718,Non renseigné,18 RUE NEUVE D'ARGENSON 24100 BERGERAC,44.8496721,0.4845074
500634308.0,https://www.pappers.fr/recherche?q=500634308,Non renseigné,MONTIGNAC-LASCAUX,45.0638704,1.1652282
501347488.0,https://www.pappers.fr/recherche?q=501347488,Non renseigné,25 PLACE DE LA MADELEINE 24100 BERGERAC,44.8469383,0.4821099
502386709.0,https://www.pappers.fr/recherche?q=502386709,https://epilstory.com/,AVENUE LOUIS SUDER 24430 MARSAC-SUR-L'ISLE,45.1878524,0.6607339
502527898.0,https://www.pappers.fr/recherche?q=502527898,Non renseigné,TOURON 24230 MONTCARET,44.8717338,0.0649963
505022210.0,https://www.pappers.fr/recherche?q=505022210,Non renseigné,8 RUE DU PONT-SAINT-JEAN 24100 BERGERAC,44.8526812,0.4795718
507575850.0,https://www.pappers.fr/recherche?q=507575850,Non renseigné,LE PETIT BROUSSE 24100 BERGERAC,44.825591,0.487728
509093274.0,https://www.pappers.fr/recherche?q=509093274,Non renseigné,5 RUE DE LA REPUBLIQUE 24200 SARLAT-LA-CANEDA,44.8906958,1.2155773
509154795.0,https://www.pappers.fr/recherche?q=509154795,Non renseigné,RUE THIERS 24700 MONTPON-MENESTEROL,45.0098182,0.1606787
509885851.0,https://www.pappers.fr/recherche?q=509885851,Non renseigné,40 AVENUE VICTOR HUGO 24120 TERRASSON-LAVILLEDIEU,45.1300663,1.2998275
510498496.0,https://www.pappers.fr/recherche?q=510498496,https://marionse24.wixsite.com/,7 CHEMIN DE LA SEPARIE 24750 CHAMPCEVINEL,45.221984,0.731793
510855166.0,https://www.pappers.fr/recherche?q=510855166,Non renseigné,4 ROUTE DE MONTPON 24700 LE PIZOU,45.029899,0.0833667
510928732.0,https://www.pappers.fr/recherche?q=510928732,Non renseigné,61 RUE PRESIDENT WILSON 24000 PERIGUEUX,45.1852032,0.7131694
511721995.0,https://www.pappers.fr/recherche?q=511721995,Non renseigné,LE PORT 24170 SIORAC-EN-PERIGORD,44.8242215,0.9895453
512183385.0,https://www.pappers.fr/recherche?q=512183385,Non renseigné,SAINT-GENIES,44.9940125,1.2539095
513059832.0,https://www.pappers.fr/recherche?q=513059832,Non renseigné,4 RUE D'ALBUSSE 24200 SARLAT-LA-CANEDA,44.889265,1.217363
513215434.0,https://www.pappers.fr/recherche?q=513215434,Non renseigné,46 CHEMIN DE PUYFERRAT 24650 CHANCELADE,45.207778,0.67622
513422311.0,https://www.pappers.fr/recherche?q=513422311,Non renseigné,48 RUE DE LA REPUBLIQUE 24700 MOULIN-NEUF,45.0133099,0.0442466
517767091.0,https://www.pappers.fr/recherche?q=517767091,https://kar-pro.ca/,24500 EYMET,44.6681229,0.3984795
518522545.0,https://www.pappers.fr/recherche?q=518522545,Non renseigné,16 RUE ARNAUT DANIEL 24350 TOCANE-SAINT-APRE,45.253887,0.493574
518788237.0,https://www.pappers.fr/recherche?q=518788237,Non renseigné,LE COLOMBIER SUD 24110 LEGUILLAC DE L'AUCHE,45.18529,0.557324
519327704.0,https://www.pappers.fr/recherche?q=519327704,https://secrets-de-fee.fr/,6 RUE CONDE 24000 PERIGUEUX,45.1830047,0.7192586
519583728.0,https://www.pappers.fr/recherche?q=519583728,Non renseigné,1153 ROUTE DE BARRAT 24130 LE FLEIX,44.878678,0.2850392
520405937.0,https://www.pappers.fr/recherche?q=520405937,Non renseigné,SAINT-GERMAIN-ET-MONS,44.8441,0.59387
521159079.0,https://www.pappers.fr/recherche?q=521159079,Non renseigné,CHEZ MAROT 24360 VARAIGNES,45.620935,0.527098
521724369.0,https://www.pappers.fr/recherche?q=521724369,Non renseigné,VALIELLE 24590 BORREZE,44.968069,1.391935
522375633.0,https://www.pappers.fr/recherche?q=522375633,Non renseigné,1043 ROUTE DES COQUELICOTS 24610 VILLEFRANCHE-DE-LONCHAT,44.9431468,0.0575603
522487321.0,https://www.pappers.fr/recherche?q=522487321,Non renseigné,165 CHEMIN DE LA FONTAINE DU ROY 24140 VILLAMBLARD,45.0367403,0.5945048
523048817.0,https://www.pappers.fr/recherche?q=523048817,https://passionnementfemme.fr/,SARLAT-LA-CANEDA,44.8879431,1.2161321
523588184.0,https://www.pappers.fr/recherche?q=523588184,https://ephemere-beaute.fr/,CHEZ TOIRAC 24310 BOURDEILLES,45.2998192,0.5492606
523883718.0,https://www.pappers.fr/recherche?q=523883718,Non renseigné,61 RUE PRESIDENT WILSON 24000 PERIGUEUX,45.1852032,0.7131694
523883726.0,https://www.pappers.fr/recherche?q=523883726,Non renseigné,8 RUE SAINT FRONT 24000 PERIGUEUX,45.1852644,0.7228087
524675980.0,https://www.pappers.fr/recherche?q=524675980,https://lessourcesdelodie.com/,NABIRAT,44.7537564,1.2980122
525016192.0,https://www.pappers.fr/recherche?q=525016192,Non renseigné,24 RTE D UFFER 24240 SIGOULES-ET-FLAUGEAC,44.7513988,0.39401
527564835.0,https://www.pappers.fr/recherche?q=527564835,Non renseigné,LA CHAPELLE-AUBAREIL,45.0138109,1.1816528
527933626.0,https://www.pappers.fr/recherche?q=527933626,Non renseigné,5 AV DE LA PREHISTOIRE 24260 LES EYZIES,44.9347362,1.0144952
528052996.0,https://www.pappers.fr/recherche?q=528052996,Non renseigné,26 GRANDE RUE RUE 24380 VERGT,45.027126,0.717527
528708043.0,https://www.pappers.fr/recherche?q=528708043,Non renseigné,5 CHEMIN DU NARDOU 24680 LAMONZIE-SAINT-MARTIN,44.8524637,0.3631812
528837842.0,https://www.pappers.fr/recherche?q=528837842,Non renseigné,39 RUE THIERS 24700 MONTPON-MENESTEROL,45.0098182,0.1606787
